alpha_2_code,alpha_3_code,numeric_code,subdivision_category_id,subdivision_code,subdivision_footnote,subdivision_parent
"ID","IDN","360","205","ID-GO","*","ID-SL"
"ID","IDN","360","205","ID-SA","","ID-SL"
"ID","IDN","360","205","ID-SG","","ID-SL"
"ID","IDN","360","205","ID-SN","","ID-SL"
"ID","IDN","360","205","ID-SR","*","ID-SL"
"ID","IDN","360","205","ID-ST","","ID-SL"
"ID","IDN","360","159","ID-SM","*",""
"ID","IDN","360","205","ID-AC","","ID-SM"
"ID","IDN","360","205","ID-BB","*","ID-SM"
"ID","IDN","360","205","ID-BE","","ID-SM"
"ID","IDN","360","205","ID-JA","","ID-SM"
"ID","IDN","360","205","ID-KR","*","ID-SM"
"ID","IDN","360","205","ID-LA","","ID-SM"
"ID","IDN","360","205","ID-RI","","ID-SM"
"ID","IDN","360","205","ID-SB","","ID-SM"
"ID","IDN","360","205","ID-SS","","ID-SM"
"ID","IDN","360","205","ID-SU","","ID-SM"
"IE","IRL","372","417","IE-C","",""
"IE","IRL","372","246","IE-G","","IE-C"
"IE","IRL","372","246","IE-LM","","IE-C"
"IE","IRL","372","246","IE-MO","","IE-C"
"IE","IRL","372","246","IE-RN","","IE-C"
"IE","IRL","372","246","IE-SO","","IE-C"
"IE","IRL","372","417","IE-L","",""
"IE","IRL","372","246","IE-CW","","IE-L"
"IE","IRL","372","246","IE-D","","IE-L"
"IE","IRL","372","246","IE-KE","","IE-L"
"IE","IRL","372","246","IE-KK","","IE-L"
"IE","IRL","372","246","IE-LD","","IE-L"
"IE","IRL","372","246","IE-LH","","IE-L"
"IE","IRL","372","246","IE-LS","","IE-L"
"IE","IRL","372","246","IE-MH","","IE-L"
"IE","IRL","372","246","IE-OY","","IE-L"
"IE","IRL","372","246","IE-WH","","IE-L"
"IE","IRL","372","246","IE-WW","","IE-L"
"IE","IRL","372","246","IE-WX","","IE-L"
"IE","IRL","372","417","IE-M","",""
"IE","IRL","372","246","IE-CE","","IE-M"
"IE","IRL","372","246","IE-CO","*","IE-M"
"IE","IRL","372","246","IE-KY","","IE-M"
"IE","IRL","372","246","IE-LK","","IE-M"
"IE","IRL","372","246","IE-TA","*","IE-M"
"IE","IRL","372","246","IE-WD","","IE-M"
"IE","IRL","372","417","IE-U","",""
"IE","IRL","372","246","IE-CN","","IE-U"
"IE","IRL","372","246","IE-DL","","IE-U"
"IE","IRL","372","246","IE-MN","","IE-U"
"IL","ISR","376","354","IL-D","",""
"IL","ISR","376","354","IL-HA","",""
"IL","ISR","376","354","IL-JM","",""
"IL","ISR","376","354","IL-M","",""
"IL","ISR","376","354","IL-TA","",""
"IL","ISR","376","354","IL-Z","",""
"IN","IND","356","327","IN-AN","",""
"IN","IND","356","327","IN-CH","",""
"IN","IND","356","327","IN-DD","",""
"IN","IND","356","327","IN-DL","",""
"IN","IND","356","327","IN-DN","",""
"IN","IND","356","327","IN-JK","",""
"IN","IND","356","327","IN-LA","",""
"IN","IND","356","327","IN-LD","",""
"IN","IND","356","327","IN-PY","",""
"IN","IND","356","373","IN-AP","",""
"IN","IND","356","373","IN-AR","",""
"IN","IND","356","373","IN-AS","",""
"IN","IND","356","373","IN-BR","",""
"IN","IND","356","373","IN-CT","*",""
"IN","IND","356","373","IN-GA","",""
"IN","IND","356","373","IN-GJ","",""
"IN","IND","356","373","IN-HP","",""
"IN","IND","356","373","IN-HR","",""
"IN","IND","356","373","IN-JH","*",""
"IN","IND","356","373","IN-KA","",""
"IN","IND","356","373","IN-KL","",""
"IN","IND","356","373","IN-MH","",""
"IN","IND","356","373","IN-ML","",""
"IN","IND","356","373","IN-MN","",""
"IN","IND","356","373","IN-MP","",""
"IN","IND","356","373","IN-MZ","",""
"IN","IND","356","373","IN-NL","",""
"IN","IND","356","373","IN-OR","",""
"IN","IND","356","373","IN-PB","",""
"IN","IND","356","373","IN-RJ","",""
"IN","IND","356","373","IN-SK","",""
"IN","IND","356","373","IN-TG","*",""
"IN","IND","356","373","IN-TN","",""
"IN","IND","356","373","IN-TR","",""
"IN","IND","356","373","IN-UP","",""
"IN","IND","356","373","IN-UT","*",""
"IN","IND","356","373","IN-WB","",""
"IQ","IRQ","368","160","IQ-AN","*",""
"IQ","IRQ","368","160","IQ-AR","*",""
"IQ","IRQ","368","160","IQ-BA","*",""
"IQ","IRQ","368","160","IQ-BB","*",""
"IQ","IRQ","368","160","IQ-BG","*",""
"IQ","IRQ","368","160","IQ-DA","*",""
"IQ","IRQ","368","160","IQ-DI","*",""
"IQ","IRQ","368","160","IQ-DQ","*",""
"IQ","IRQ","368","160","IQ-KA","*",""
"IQ","IRQ","368","160","IQ-KI","*",""
"IQ","IRQ","368","160","IQ-MA","*",""
"IQ","IRQ","368","160","IQ-MU","*",""
"IQ","IRQ","368","160","IQ-NA","*",""
"IQ","IRQ","368","160","IQ-NI","*",""
"IQ","IRQ","368","160","IQ-QA","*",""
"IQ","IRQ","368","160","IQ-SD","*",""
"IQ","IRQ","368","160","IQ-SU","*",""
"IQ","IRQ","368","160","IQ-WA","*",""
"IR","IRN","364","418","IR-01","",""
"IR","IRN","364","418","IR-02","",""
"IR","IRN","364","418","IR-03","",""
"IR","IRN","364","418","IR-04","",""
"IR","IRN","364","418","IR-05","",""
"IR","IRN","364","418","IR-06","",""
"IR","IRN","364","418","IR-07","",""
"IR","IRN","364","418","IR-08","",""
"IR","IRN","364","418","IR-10","",""
"IR","IRN","364","418","IR-11","",""
"IR","IRN","364","418","IR-12","",""
"IR","IRN","364","418","IR-13","",""
"IR","IRN","364","418","IR-14","",""
"IR","IRN","364","418","IR-15","",""
"IR","IRN","364","418","IR-16","",""
"IR","IRN","364","418","IR-17","",""
"IR","IRN","364","418","IR-18","",""
"IR","IRN","364","418","IR-19","",""
"IR","IRN","364","418","IR-20","",""
"IR","IRN","364","418","IR-21","",""
"IR","IRN","364","418","IR-22","",""
"IR","IRN","364","418","IR-23","",""
"IR","IRN","364","418","IR-24","",""
"IR","IRN","364","418","IR-25","",""
"IR","IRN","364","418","IR-26","*",""
"IR","IRN","364","418","IR-27","*",""
"IR","IRN","364","418","IR-28","*",""
"IR","IRN","364","418","IR-29","*",""
"IR","IRN","364","418","IR-30","*",""
"IR","IRN","364","418","IR-31","*",""
"IR","IRN","364","418","IR-32","*",""
"IS","ISL","352","419","IS-1","",""
"IS","ISL","352","419","IS-2","",""
"IS","ISL","352","419","IS-3","",""
"IS","ISL","352","419","IS-4","",""
"IS","ISL","352","419","IS-5","",""
"IS","ISL","352","419","IS-6","",""
"IS","ISL","352","419","IS-7","",""
"IS","ISL","352","419","IS-8","",""
"IT","ITA","380","117","IT-21","",""
"IT","ITA","380","374","IT-AL","","IT-21"
"IT","ITA","380","374","IT-AT","","IT-21"
"IT","ITA","380","374","IT-BI","","IT-21"
"IT","ITA","380","374","IT-CN","","IT-21"
"IT","ITA","380","374","IT-NO","","IT-21"
"IT","ITA","380","374","IT-VB","","IT-21"
"IT","ITA","380","374","IT-VC","","IT-21"
"IT","ITA","380","480","IT-TO","","IT-21"
"IT","ITA","380","117","IT-25","",""
"IT","ITA","380","374","IT-BG","","IT-25"
"IT","ITA","380","374","IT-BS","","IT-25"
"IT","ITA","380","374","IT-CO","","IT-25"
"IT","ITA","380","374","IT-CR","","IT-25"
"IT","ITA","380","374","IT-LC","","IT-25"
"IT","ITA","380","374","IT-LO","","IT-25"
"IT","ITA","380","374","IT-MB","","IT-25"
"IT","ITA","380","374","IT-MN","","IT-25"
"IT","ITA","380","374","IT-PV","","IT-25"
"IT","ITA","380","374","IT-SO","","IT-25"
"IT","ITA","380","374","IT-VA","","IT-25"
"IT","ITA","380","480","IT-MI","","IT-25"
"IT","ITA","380","117","IT-34","",""
"IT","ITA","380","374","IT-BL","","IT-34"
"IT","ITA","380","374","IT-PD","","IT-34"
"IT","ITA","380","374","IT-RO","","IT-34"
"IT","ITA","380","374","IT-TV","","IT-34"
"IT","ITA","380","374","IT-VI","","IT-34"
"IT","ITA","380","374","IT-VR","","IT-34"
"IT","ITA","380","480","IT-VE","","IT-34"
"IT","ITA","380","117","IT-42","",""
"IT","ITA","380","374","IT-IM","","IT-42"
"IT","ITA","380","374","IT-SP","","IT-42"
"IT","ITA","380","374","IT-SV","","IT-42"
"IT","ITA","380","480","IT-GE","","IT-42"
"IT","ITA","380","117","IT-45","",""
"IT","ITA","380","374","IT-FC","*","IT-45"
"IT","ITA","380","374","IT-FE","","IT-45"
"IT","ITA","380","374","IT-MO","","IT-45"
"IT","ITA","380","374","IT-PC","","IT-45"
"IT","ITA","380","374","IT-PR","","IT-45"
"IT","ITA","380","374","IT-RA","","IT-45"
"IT","ITA","380","374","IT-RE","","IT-45"
"IT","ITA","380","374","IT-RN","","IT-45"
"IT","ITA","380","480","IT-BO","","IT-45"
"IT","ITA","380","117","IT-52","",""
"IT","ITA","380","374","IT-AR","","IT-52"
"IT","ITA","380","374","IT-GR","","IT-52"
"IT","ITA","380","374","IT-LI","","IT-52"
"IT","ITA","380","374","IT-LU","","IT-52"
"IT","ITA","380","374","IT-MS","","IT-52"
"IT","ITA","380","374","IT-PI","","IT-52"
"IT","ITA","380","374","IT-PO","","IT-52"
"IT","ITA","380","374","IT-PT","","IT-52"
"IT","ITA","380","374","IT-SI","","IT-52"
"IT","ITA","380","480","IT-FI","","IT-52"
"IT","ITA","380","117","IT-55","",""
"IT","ITA","380","374","IT-PG","","IT-55"
"IT","ITA","380","374","IT-TR","","IT-55"
"IT","ITA","380","117","IT-57","",""
"IT","ITA","380","374","IT-AN","","IT-57"
"IT","ITA","380","374","IT-AP","","IT-57"
"IT","ITA","380","374","IT-FM","","IT-57"
"IT","ITA","380","374","IT-MC","","IT-57"
"IT","ITA","380","374","IT-PU","","IT-57"
"IT","ITA","380","117","IT-62","",""
"IT","ITA","380","374","IT-FR","","IT-62"
"IT","ITA","380","374","IT-LT","","IT-62"
"IT","ITA","380","374","IT-RI","","IT-62"
"IT","ITA","380","374","IT-VT","","IT-62"
"IT","ITA","380","480","IT-RM","","IT-62"
"IT","ITA","380","117","IT-65","",""
"IT","ITA","380","374","IT-AQ","","IT-65"
"IT","ITA","380","374","IT-CH","","IT-65"
"IT","ITA","380","374","IT-PE","","IT-65"
"IT","ITA","380","374","IT-TE","","IT-65"
"IT","ITA","380","117","IT-67","",""
"IT","ITA","380","374","IT-CB","","IT-67"
"IT","ITA","380","374","IT-IS","","IT-67"
"IT","ITA","380","117","IT-72","",""
"IT","ITA","380","374","IT-AV","","IT-72"
"IT","ITA","380","374","IT-BN","","IT-72"
"IT","ITA","380","374","IT-CE","","IT-72"
"IT","ITA","380","374","IT-SA","","IT-72"
"IT","ITA","380","480","IT-NA","","IT-72"
"IT","ITA","380","117","IT-75","",""
"IT","ITA","380","374","IT-BR","","IT-75"
"IT","ITA","380","374","IT-BT","","IT-75"
"IT","ITA","380","374","IT-FG","","IT-75"
"IT","ITA","380","374","IT-LE","","IT-75"
"IT","ITA","380","374","IT-TA","","IT-75"
"IT","ITA","380","480","IT-BA","","IT-75"
"IT","ITA","380","117","IT-77","",""
"IT","ITA","380","374","IT-MT","","IT-77"
"IT","ITA","380","374","IT-PZ","","IT-77"
"IT","ITA","380","117","IT-78","",""
"IT","ITA","380","374","IT-CS","","IT-78"
"IT","ITA","380","374","IT-CZ","","IT-78"
"IT","ITA","380","374","IT-KR","","IT-78"
"IT","ITA","380","374","IT-VV","","IT-78"
"IT","ITA","380","480","IT-RC","","IT-78"
"IT","ITA","380","482","IT-23","",""
"IT","ITA","380","482","IT-32","",""
"IT","ITA","380","481","IT-BZ","","IT-32"
"IT","ITA","380","481","IT-TN","","IT-32"
"IT","ITA","380","482","IT-36","",""
"IT","ITA","380","482","IT-82","",""
"IT","ITA","380","479","IT-AG","","IT-82"
"IT","ITA","380","479","IT-CL","","IT-82"
"IT","ITA","380","479","IT-EN","","IT-82"
"IT","ITA","380","479","IT-RG","","IT-82"
"IT","ITA","380","479","IT-SR","","IT-82"
"IT","ITA","380","479","IT-TP","","IT-82"
"IT","ITA","380","480","IT-CT","","IT-82"
"IT","ITA","380","480","IT-ME","","IT-82"
"IT","ITA","380","480","IT-PA","","IT-82"
"IT","ITA","380","482","IT-88","",""
"IT","ITA","380","374","IT-NU","","IT-88"
"IT","ITA","380","374","IT-OR","","IT-88"
"IT","ITA","380","374","IT-SD","","IT-88"
"IT","ITA","380","374","IT-SS","","IT-88"
"IT","ITA","380","480","IT-CA","","IT-88"
"JM","JAM","388","118","JM-01","",""
"JM","JAM","388","118","JM-02","",""
"JM","JAM","388","118","JM-03","",""
"JM","JAM","388","118","JM-04","",""
"JM","JAM","388","118","JM-05","",""
"JM","JAM","388","118","JM-06","",""
"JM","JAM","388","118","JM-07","",""
"JM","JAM","388","118","JM-08","",""
"JM","JAM","388","118","JM-09","",""
"JM","JAM","388","118","JM-10","",""
"JM","JAM","388","118","JM-11","",""
"JM","JAM","388","118","JM-12","",""
"JM","JAM","388","118","JM-13","",""
"JM","JAM","388","118","JM-14","",""
"JO","JOR","400","420","JO-AJ","*",""
"JO","JOR","400","420","JO-AM","*",""
"JO","JOR","400","420","JO-AQ","*",""
"JO","JOR","400","420","JO-AT","*",""
"JO","JOR","400","420","JO-AZ","*",""
"JO","JOR","400","420","JO-BA","*",""
"JO","JOR","400","420","JO-IR","*",""
"JO","JOR","400","420","JO-JA","*",""
"JO","JOR","400","420","JO-KA","*",""
"JO","JOR","400","420","JO-MA","*",""
"JO","JOR","400","420","JO-MD","*",""
"JO","JOR","400","420","JO-MN","*",""
"JP","JPN","392","247","JP-01","",""
"JP","JPN","392","247","JP-02","",""
"JP","JPN","392","247","JP-03","",""
"JP","JPN","392","247","JP-04","",""
"JP","JPN","392","247","JP-05","",""
"JP","JPN","392","247","JP-06","",""
"JP","JPN","392","247","JP-07","",""
"JP","JPN","392","247","JP-08","",""
"JP","JPN","392","247","JP-09","",""
"JP","JPN","392","247","JP-10","",""
"JP","JPN","392","247","JP-11","",""
"JP","JPN","392","247","JP-12","",""
"JP","JPN","392","247","JP-13","",""
"JP","JPN","392","247","JP-14","",""
"JP","JPN","392","247","JP-15","",""
"JP","JPN","392","247","JP-16","",""
"JP","JPN","392","247","JP-17","",""
"JP","JPN","392","247","JP-18","",""
"JP","JPN","392","247","JP-19","",""
"JP","JPN","392","247","JP-20","",""
"JP","JPN","392","247","JP-21","",""
"JP","JPN","392","247","JP-22","",""
"JP","JPN","392","247","JP-23","",""
"JP","JPN","392","247","JP-24","",""
"JP","JPN","392","247","JP-25","",""
"JP","JPN","392","247","JP-26","",""
"JP","JPN","392","247","JP-27","",""
"JP","JPN","392","247","JP-28","",""
"JP","JPN","392","247","JP-29","",""
"JP","JPN","392","247","JP-30","",""
"JP","JPN","392","247","JP-31","",""
"JP","JPN","392","247","JP-32","",""
"JP","JPN","392","247","JP-33","",""
"JP","JPN","392","247","JP-34","",""
"JP","JPN","392","247","JP-35","",""
"JP","JPN","392","247","JP-36","",""
"JP","JPN","392","247","JP-37","",""
"JP","JPN","392","247","JP-38","",""
"JP","JPN","392","247","JP-39","",""
"JP","JPN","392","247","JP-40","",""
"JP","JPN","392","247","JP-41","",""
"JP","JPN","392","247","JP-42","",""
"JP","JPN","392","247","JP-43","",""
"JP","JPN","392","247","JP-44","",""
"JP","JPN","392","247","JP-45","",""
"JP","JPN","392","247","JP-46","",""
"JP","JPN","392","247","JP-47","",""
"KE","KEN","404","451","KE-01","*",""
"KE","KEN","404","451","KE-02","*",""
"KE","KEN","404","451","KE-03","*",""
"KE","KEN","404","451","KE-04","*",""
"KE","KEN","404","451","KE-05","*",""
"KE","KEN","404","451","KE-06","*",""
"KE","KEN","404","451","KE-07","*",""
"KE","KEN","404","451","KE-08","*",""
"KE","KEN","404","451","KE-09","*",""
"KE","KEN","404","451","KE-10","*",""
"KE","KEN","404","451","KE-11","*",""
"KE","KEN","404","451","KE-12","*",""
"KE","KEN","404","451","KE-13","*",""
"KE","KEN","404","451","KE-14","*",""
"KE","KEN","404","451","KE-15","*",""
"KE","KEN","404","451","KE-16","*",""
"KE","KEN","404","451","KE-17","*",""
"KE","KEN","404","451","KE-18","*",""
"KE","KEN","404","451","KE-19","*",""
"KE","KEN","404","451","KE-20","*",""
"KE","KEN","404","451","KE-21","*",""
"KE","KEN","404","451","KE-22","*",""
"KE","KEN","404","451","KE-23","*",""
"KE","KEN","404","451","KE-24","*",""
"KE","KEN","404","451","KE-25","*",""
"KE","KEN","404","451","KE-26","*",""
"KE","KEN","404","451","KE-27","*",""
"KE","KEN","404","451","KE-28","*",""
"KE","KEN","404","451","KE-29","*",""
"KE","KEN","404","451","KE-30","*",""
"KE","KEN","404","451","KE-31","*",""
"KE","KEN","404","451","KE-32","*",""
"KE","KEN","404","451","KE-33","*",""
"KE","KEN","404","451","KE-34","*",""
"KE","KEN","404","451","KE-35","*",""
"KE","KEN","404","451","KE-36","*",""
"KE","KEN","404","451","KE-37","*",""
"KE","KEN","404","451","KE-38","*",""
"KE","KEN","404","451","KE-39","*",""
"KE","KEN","404","451","KE-40","*",""
"KE","KEN","404","451","KE-41","*",""
"KE","KEN","404","451","KE-42","*",""
"KE","KEN","404","451","KE-43","*",""
"KE","KEN","404","451","KE-44","*",""
"KE","KEN","404","451","KE-45","*",""
"KE","KEN","404","451","KE-46","*",""
"KE","KEN","404","451","KE-47","*",""
"KG","KGZ","417","187","KG-GB","*",""
"KG","KGZ","417","187","KG-GO","*",""
"KG","KGZ","417","328","KG-B","*",""
"KG","KGZ","417","328","KG-C","*",""
"KG","KGZ","417","328","KG-J","*",""
"KG","KGZ","417","328","KG-N","*",""
"KG","KGZ","417","328","KG-O","*",""
"KG","KGZ","417","328","KG-T","*",""
"KG","KGZ","417","328","KG-Y","*",""
"KH","KHM","116","206","KH-12","",""
"KH","KHM","116","342","KH-1","",""
"KH","KHM","116","342","KH-10","",""
"KH","KHM","116","342","KH-11","",""
"KH","KHM","116","342","KH-13","",""
"KH","KHM","116","342","KH-14","",""
"KH","KHM","116","342","KH-15","",""
"KH","KHM","116","342","KH-16","",""
"KH","KHM","116","342","KH-17","",""
"KH","KHM","116","342","KH-18","",""
"KH","KHM","116","342","KH-19","",""
"KH","KHM","116","342","KH-2","",""
"KH","KHM","116","342","KH-20","",""
"KH","KHM","116","342","KH-21","",""
"KH","KHM","116","342","KH-22","",""
"KH","KHM","116","342","KH-23","",""
"KH","KHM","116","342","KH-24","*",""
"KH","KHM","116","342","KH-25","*",""
"KH","KHM","116","342","KH-3","",""
"KH","KHM","116","342","KH-4","",""
"KH","KHM","116","342","KH-5","",""
"KH","KHM","116","342","KH-6","",""
"KH","KHM","116","342","KH-7","",""
"KH","KHM","116","342","KH-8","",""
"KH","KHM","116","342","KH-9","",""
"KI","KIR","296","431","KI-G","*",""
"KI","KIR","296","431","KI-L","*",""
"KI","KIR","296","431","KI-P","*",""
"KM","COM","174","174","KM-A","*",""
"KM","COM","174","174","KM-G","*",""
"KM","COM","174","174","KM-M","*",""
"KN","KNA","659","432","KN-K","",""
"KN","KNA","659","375","KN-01","*","KN-K"
"KN","KNA","659","375","KN-02","*","KN-K"
"KN","KNA","659","375","KN-03","*","KN-K"
"KN","KNA","659","375","KN-06","*","KN-K"
"KN","KNA","659","375","KN-08","*","KN-K"
"KN","KNA","659","375","KN-09","*","KN-K"
"KN","KNA","659","375","KN-11","*","KN-K"
"KN","KNA","659","375","KN-13","*","KN-K"
"KN","KNA","659","375","KN-15","*","KN-K"
"KN","KNA","659","432","KN-N","",""
"KN","KNA","659","375","KN-04","*","KN-N"
"KN","KNA","659","375","KN-05","*","KN-N"
"KN","KNA","659","375","KN-07","*","KN-N"
"KN","KNA","659","375","KN-10","*","KN-N"
"KN","KNA","659","375","KN-12","*","KN-N"
"KP","PRK","408","140","KP-13","",""
"KP","PRK","408","207","KP-02","",""
"KP","PRK","408","207","KP-03","",""
"KP","PRK","408","207","KP-04","",""
"KP","PRK","408","207","KP-05","",""
"KP","PRK","408","207","KP-06","",""
"KP","PRK","408","207","KP-07","",""
"KP","PRK","408","207","KP-08","",""
"KP","PRK","408","207","KP-09","",""
"KP","PRK","408","207","KP-10","",""
"KP","PRK","408","356","KP-01","",""
"KP","PRK","408","473","KP-14","*",""
"KR","KOR","410","226","KR-11","",""
"KR","KOR","410","227","KR-26","",""
"KR","KOR","410","227","KR-27","",""
"KR","KOR","410","227","KR-28","",""
"KR","KOR","410","227","KR-29","",""
"KR","KOR","410","227","KR-30","",""
"KR","KOR","410","227","KR-31","",""
"KR","KOR","410","329","KR-41","",""
"KR","KOR","410","329","KR-42","",""
"KR","KOR","410","329","KR-43","",""
"KR","KOR","410","329","KR-44","",""
"KR","KOR","410","329","KR-45","",""
"KR","KOR","410","329","KR-46","",""
"KR","KOR","410","329","KR-47","",""
"KR","KOR","410","329","KR-48","",""
"KR","KOR","410","452","KR-49","",""
"KR","KOR","410","453","KR-50","",""
"KW","KWT","414","119","KW-AH","*",""
"KW","KWT","414","119","KW-FA","*",""
"KW","KWT","414","119","KW-HA","*",""
"KW","KWT","414","119","KW-JA","*",""
"KW","KWT","414","119","KW-KU","*",""
"KW","KWT","414","119","KW-MU","*",""
"KZ","KAZ","398","330","KZ-AKM","*",""
"KZ","KAZ","398","330","KZ-AKT","*",""
"KZ","KAZ","398","330","KZ-ALM","*",""
"KZ","KAZ","398","330","KZ-ATY","*",""
"KZ","KAZ","398","330","KZ-KAR","*",""
"KZ","KAZ","398","330","KZ-KUS","*",""
"KZ","KAZ","398","330","KZ-KZY","*",""
"KZ","KAZ","398","330","KZ-MAN","*",""
"KZ","KAZ","398","330","KZ-PAV","*",""
"KZ","KAZ","398","330","KZ-SEV","*",""
"KZ","KAZ","398","330","KZ-VOS","*",""
"KZ","KAZ","398","330","KZ-YUZ","*",""
"KZ","KAZ","398","330","KZ-ZAP","*",""
"KZ","KAZ","398","330","KZ-ZHA","*",""
"KZ","KAZ","398","437","KZ-ALA","",""
"KZ","KAZ","398","437","KZ-AST","*",""
"KZ","KAZ","398","437","KZ-BAY","*",""
"KZ","KAZ","398","437","KZ-SHY","*",""
"LA","LAO","418","273","LA-VT","*",""
"LA","LAO","418","285","LA-AT","",""
"LA","LAO","418","285","LA-BK","*",""
"LA","LAO","418","285","LA-BL","*",""
"LA","LAO","418","285","LA-CH","*",""
"LA","LAO","418","285","LA-HO","*",""
"LA","LAO","418","285","LA-KH","*",""
"LA","LAO","418","285","LA-LM","*",""
"LA","LAO","418","285","LA-LP","*",""
"LA","LAO","418","285","LA-OU","*",""
"LA","LAO","418","285","LA-PH","*",""
"LA","LAO","418","285","LA-SL","*",""
"LA","LAO","418","285","LA-SV","*",""
"LA","LAO","418","285","LA-VI","*",""
"LA","LAO","418","285","LA-XA","*",""
"LA","LAO","418","285","LA-XE","*",""
"LA","LAO","418","285","LA-XI","*",""
"LA","LAO","418","285","LA-XS","*",""
"LB","LBN","422","208","LB-AK","*",""
"LB","LBN","422","208","LB-AS","*",""
"LB","LBN","422","208","LB-BA","*",""
"LB","LBN","422","208","LB-BH","*",""
"LB","LBN","422","208","LB-BI","*",""
"LB","LBN","422","208","LB-JA","*",""
"LB","LBN","422","208","LB-JL","*",""
"LB","LBN","422","208","LB-NA","*",""
"LC","LCA","662","376","LC-01","*",""
"LC","LCA","662","376","LC-02","*",""
"LC","LCA","662","376","LC-03","*",""
"LC","LCA","662","376","LC-05","*",""
"LC","LCA","662","376","LC-06","*",""
"LC","LCA","662","376","LC-07","*",""
"LC","LCA","662","376","LC-08","*",""
"LC","LCA","662","376","LC-10","*",""
"LC","LCA","662","376","LC-11","*",""
"LC","LCA","662","376","LC-12","*",""
"LI","LIE","438","331","LI-01","*",""
"LI","LIE","438","331","LI-02","*",""
"LI","LIE","438","331","LI-03","*",""
"LI","LIE","438","331","LI-04","*",""
"LI","LIE","438","331","LI-05","*",""
"LI","LIE","438","331","LI-06","*",""
"LI","LIE","438","331","LI-07","*",""
"LI","LIE","438","331","LI-08","*",""
"LI","LIE","438","331","LI-09","*",""
"LI","LIE","438","331","LI-10","*",""
"LI","LIE","438","331","LI-11","*",""
"LK","LKA","144","286","LK-1","*",""
"LK","LKA","144","421","LK-11","","LK-1"
"LK","LKA","144","421","LK-12","","LK-1"
