alpha_2_code,alpha_3_code,numeric_code,subdivision_category_id,subdivision_code,language,language_alpha_3_code,subdivision_name,subdivision_name_local_variation,romanization_system
"DO","DOM","214","105","DO-11","es","spa","La Altagracia","",""
"DO","DOM","214","105","DO-12","es","spa","La Romana","",""
"DZ","DZA","012","366","DZ-01","ar","ara","Adrar","","conventional names"
"DZ","DZA","012","366","DZ-02","ar","ara","Chlef","","conventional names"
"DZ","DZA","012","366","DZ-03","ar","ara","Laghouat","","conventional names"
"DZ","DZA","012","366","DZ-04","ar","ara","Oum el Bouaghi","","conventional names"
"DZ","DZA","012","366","DZ-05","ar","ara","Batna","","conventional names"
"DZ","DZA","012","366","DZ-06","ar","ara","Béjaïa","","conventional names"
"DZ","DZA","012","366","DZ-07","ar","ara","Biskra","","conventional names"
"DZ","DZA","012","366","DZ-08","ar","ara","Béchar","","conventional names"
"DZ","DZA","012","366","DZ-09","ar","ara","Blida","","conventional names"
"DZ","DZA","012","366","DZ-10","ar","ara","Bouira","","conventional names"
"DZ","DZA","012","366","DZ-11","ar","ara","Tamanrasset","","conventional names"
"DZ","DZA","012","366","DZ-12","ar","ara","Tébessa","","conventional names"
"DZ","DZA","012","366","DZ-13","ar","ara","Tlemcen","","conventional names"
"DZ","DZA","012","366","DZ-14","ar","ara","Tiaret","","conventional names"
"DZ","DZA","012","366","DZ-15","ar","ara","Tizi Ouzou","","conventional names"
"DZ","DZA","012","366","DZ-16","ar","ara","Alger","","conventional names"
"DZ","DZA","012","366","DZ-17","ar","ara","Djelfa","","conventional names"
"DZ","DZA","012","366","DZ-18","ar","ara","Jijel","","conventional names"
"DZ","DZA","012","366","DZ-19","ar","ara","Sétif","","conventional names"
"DZ","DZA","012","366","DZ-20","ar","ara","Saïda","","conventional names"
"DZ","DZA","012","366","DZ-21","ar","ara","Skikda","","conventional names"
"DZ","DZA","012","366","DZ-22","ar","ara","Sidi Bel Abbès","","conventional names"
"DZ","DZA","012","366","DZ-23","ar","ara","Annaba","","conventional names"
"DZ","DZA","012","366","DZ-24","ar","ara","Guelma","","conventional names"
"DZ","DZA","012","366","DZ-25","ar","ara","Constantine","","conventional names"
"DZ","DZA","012","366","DZ-26","ar","ara","Médéa","","conventional names"
"DZ","DZA","012","366","DZ-27","ar","ara","Mostaganem","","conventional names"
"DZ","DZA","012","366","DZ-28","ar","ara","M'sila","","conventional names"
"DZ","DZA","012","366","DZ-29","ar","ara","Mascara","","conventional names"
"DZ","DZA","012","366","DZ-30","ar","ara","Ouargla","","conventional names"
"DZ","DZA","012","366","DZ-31","ar","ara","Oran","","conventional names"
"DZ","DZA","012","366","DZ-32","ar","ara","El Bayadh","","conventional names"
"DZ","DZA","012","366","DZ-33","ar","ara","Illizi","","conventional names"
"DZ","DZA","012","366","DZ-34","ar","ara","Bordj Bou Arréridj","","conventional names"
"DZ","DZA","012","366","DZ-35","ar","ara","Boumerdès","","conventional names"
"DZ","DZA","012","366","DZ-36","ar","ara","El Tarf","","conventional names"
"DZ","DZA","012","366","DZ-37","ar","ara","Tindouf","","conventional names"
"DZ","DZA","012","366","DZ-38","ar","ara","Tissemsilt","","conventional names"
"DZ","DZA","012","366","DZ-39","ar","ara","El Oued","","conventional names"
"DZ","DZA","012","366","DZ-40","ar","ara","Khenchela","","conventional names"
"DZ","DZA","012","366","DZ-41","ar","ara","Souk Ahras","","conventional names"
"DZ","DZA","012","366","DZ-42","ar","ara","Tipaza","","conventional names"
"DZ","DZA","012","366","DZ-43","ar","ara","Mila","","conventional names"
"DZ","DZA","012","366","DZ-44","ar","ara","Aïn Defla","","conventional names"
"DZ","DZA","012","366","DZ-45","ar","ara","Naama","","conventional names"
"DZ","DZA","012","366","DZ-46","ar","ara","Aïn Témouchent","","conventional names"
"DZ","DZA","012","366","DZ-47","ar","ara","Ghardaïa","","conventional names"
"DZ","DZA","012","366","DZ-48","ar","ara","Relizane","","conventional names"
"EC","ECU","218","320","EC-A","es","spa","Azuay","",""
"EC","ECU","218","320","EC-B","es","spa","Bolívar","",""
"EC","ECU","218","320","EC-C","es","spa","Carchi","",""
"EC","ECU","218","320","EC-D","es","spa","Orellana","",""
"EC","ECU","218","320","EC-E","es","spa","Esmeraldas","",""
"EC","ECU","218","320","EC-F","es","spa","Cañar","",""
"EC","ECU","218","320","EC-G","es","spa","Guayas","",""
"EC","ECU","218","320","EC-H","es","spa","Chimborazo","",""
"EC","ECU","218","320","EC-I","es","spa","Imbabura","",""
"EC","ECU","218","320","EC-L","es","spa","Loja","",""
"EC","ECU","218","320","EC-M","es","spa","Manabí","",""
"EC","ECU","218","320","EC-N","es","spa","Napo","",""
"EC","ECU","218","320","EC-O","es","spa","El Oro","",""
"EC","ECU","218","320","EC-P","es","spa","Pichincha","",""
"EC","ECU","218","320","EC-R","es","spa","Los Ríos","",""
"EC","ECU","218","320","EC-S","es","spa","Morona Santiago","",""
"EC","ECU","218","320","EC-SD","es","spa","Santo Domingo de los Tsáchilas","",""
"EC","ECU","218","320","EC-SE","es","spa","Santa Elena","",""
"EC","ECU","218","320","EC-T","es","spa","Tungurahua","",""
"EC","ECU","218","320","EC-U","es","spa","Sucumbíos","",""
"EC","ECU","218","320","EC-W","es","spa","Galápagos","",""
"EC","ECU","218","320","EC-X","es","spa","Cotopaxi","",""
"EC","ECU","218","320","EC-Y","es","spa","Pastaza","",""
"EC","ECU","218","320","EC-Z","es","spa","Zamora Chinchipe","",""
"EE","EST","233","407","EE-37","et","est","Harjumaa","",""
"EE","EST","233","407","EE-39","et","est","Hiiumaa","",""
"EE","EST","233","407","EE-44","et","est","Ida-Virumaa","",""
"EE","EST","233","407","EE-49","et","est","Jõgevamaa","",""
"EE","EST","233","407","EE-51","et","est","Järvamaa","",""
"EE","EST","233","407","EE-57","et","est","Läänemaa","",""
"EE","EST","233","407","EE-59","et","est","Lääne-Virumaa","",""
"EE","EST","233","407","EE-65","et","est","Põlvamaa","",""
"EE","EST","233","407","EE-67","et","est","Pärnumaa","",""
"EE","EST","233","407","EE-70","et","est","Raplamaa","",""
"EE","EST","233","407","EE-74","et","est","Saaremaa","",""
"EE","EST","233","407","EE-78","et","est","Tartumaa","",""
"EE","EST","233","407","EE-82","et","est","Valgamaa","",""
"EE","EST","233","407","EE-84","et","est","Viljandimaa","",""
"EE","EST","233","407","EE-86","et","est","Võrumaa","",""
"EG","EGY","818","316","EG-ALX","ar","ara","Al Iskandarīyah","Alexandria","BGN/PCGN 1956"
"EG","EGY","818","316","EG-ASN","ar","ara","Aswān","","BGN/PCGN 1956"
"EG","EGY","818","316","EG-AST","ar","ara","Asyūţ","","BGN/PCGN 1956"
"EG","EGY","818","316","EG-BA","ar","ara","Al Baḩr al Aḩmar","Red Sea","BGN/PCGN 1956"
"EG","EGY","818","316","EG-BH","ar","ara","Al Buḩayrah","","BGN/PCGN 1956"
"EG","EGY","818","316","EG-BNS","ar","ara","Banī Suwayf","","BGN/PCGN 1956"
"EG","EGY","818","316","EG-C","ar","ara","Al Qāhirah","Cairo","BGN/PCGN 1956"
"EG","EGY","818","316","EG-DK","ar","ara","Ad Daqahlīyah","","BGN/PCGN 1956"
"EG","EGY","818","316","EG-DT","ar","ara","Dumyāţ","Damietta","BGN/PCGN 1956"
"EG","EGY","818","316","EG-FYM","ar","ara","Al Fayyūm","","BGN/PCGN 1956"
"EG","EGY","818","316","EG-GH","ar","ara","Al Gharbīyah","","BGN/PCGN 1956"
"EG","EGY","818","316","EG-GZ","ar","ara","Al Jīzah","Giza","BGN/PCGN 1956"
"EG","EGY","818","316","EG-IS","ar","ara","Al Ismā'īlīyah","","BGN/PCGN 1956"
"EG","EGY","818","316","EG-JS","ar","ara","Janūb Sīnā'","South Sinai","BGN/PCGN 1956"
"EG","EGY","818","316","EG-KB","ar","ara","Al Qalyūbīyah","","BGN/PCGN 1956"
"EG","EGY","818","316","EG-KFS","ar","ara","Kafr ash Shaykh","","BGN/PCGN 1956"
"EG","EGY","818","316","EG-KN","ar","ara","Qinā","","BGN/PCGN 1956"
"EG","EGY","818","316","EG-LX","ar","ara","Al Uqşur","Luxor","BGN/PCGN 1956"
"EG","EGY","818","316","EG-MN","ar","ara","Al Minyā","","BGN/PCGN 1956"
"EG","EGY","818","316","EG-MNF","ar","ara","Al Minūfīyah","","BGN/PCGN 1956"
"EG","EGY","818","316","EG-MT","ar","ara","Maţrūḩ","","BGN/PCGN 1956"
"EG","EGY","818","316","EG-PTS","ar","ara","Būr Sa‘īd","Port Said","BGN/PCGN 1956"
"EG","EGY","818","316","EG-SHG","ar","ara","Sūhāj","Sohag","BGN/PCGN 1956"
"EG","EGY","818","316","EG-SHR","ar","ara","Ash Sharqīyah","","BGN/PCGN 1956"
"EG","EGY","818","316","EG-SIN","ar","ara","Shamāl Sīnā'","North Sinai","BGN/PCGN 1956"
"EG","EGY","818","316","EG-SUZ","ar","ara","As Suways","Suez","BGN/PCGN 1956"
"EG","EGY","818","316","EG-WAD","ar","ara","Al Wādī al Jadīd","New Valley","BGN/PCGN 1956"
"ER","ERI","232","317","ER-AN","ar","ara","Ansabā","","BGN/PCGN 1956"
"ER","ERI","232","317","ER-AN","ti","tir","‘Anseba","","BGN/PCGN 2007"
"ER","ERI","232","317","ER-DK","ar","ara","Janūbī al Baḩrī al Aḩmar","","BGN/PCGN 1956"
"ER","ERI","232","317","ER-DK","ti","tir","Debubawi K’eyyĭḥ Baḥri","","BGN/PCGN 2007"
"ER","ERI","232","317","ER-DU","ar","ara","Al Janūbī","","BGN/PCGN 1956"
"ER","ERI","232","317","ER-DU","ti","tir","Debub","","BGN/PCGN 2007"
"ER","ERI","232","317","ER-GB","ar","ara","Qāsh-Barkah","","BGN/PCGN 1956"
"ER","ERI","232","317","ER-GB","ti","tir","Gash-Barka","","BGN/PCGN 2007"
"ER","ERI","232","317","ER-MA","ar","ara","Al Awsaţ","","BGN/PCGN 1956"
"ER","ERI","232","317","ER-MA","ti","tir","Ma’ĭkel","","BGN/PCGN 2007"
"ER","ERI","232","317","ER-SK","ar","ara","Shimālī al Baḩrī al Aḩmar","","BGN/PCGN 1956"
"ER","ERI","232","317","ER-SK","ti","tir","Semienawi K’eyyĭḥ Baḥri","","BGN/PCGN 2007"
"ES","ESP","724","101","ES-AN","es","spa","Andalucía","",""
"ES","ESP","724","408","ES-AL","es","spa","Almería","",""
"ES","ESP","724","408","ES-CA","es","spa","Cádiz","",""
"ES","ESP","724","408","ES-CO","es","spa","Córdoba","",""
"ES","ESP","724","408","ES-GR","es","spa","Granada","",""
"ES","ESP","724","408","ES-H","es","spa","Huelva","",""
"ES","ESP","724","408","ES-J","es","spa","Jaén","",""
"ES","ESP","724","408","ES-MA","es","spa","Málaga","",""
"ES","ESP","724","408","ES-SE","es","spa","Sevilla","",""
"ES","ESP","724","101","ES-AR","es","spa","Aragón","",""
"ES","ESP","724","408","ES-HU","es","spa","Huesca","",""
"ES","ESP","724","408","ES-TE","es","spa","Teruel","",""
"ES","ESP","724","408","ES-Z","es","spa","Zaragoza","",""
"ES","ESP","724","101","ES-AS","es","spa","Asturias, Principado de","",""
"ES","ESP","724","408","ES-O","es","spa","Asturias","",""
"ES","ESP","724","101","ES-CB","es","spa","Cantabria","",""
"ES","ESP","724","408","ES-S","es","spa","Cantabria","",""
"ES","ESP","724","101","ES-CL","es","spa","Castilla y León","",""
"ES","ESP","724","408","ES-AV","es","spa","Ávila","",""
"ES","ESP","724","408","ES-BU","es","spa","Burgos","",""
"ES","ESP","724","408","ES-LE","es","spa","León","",""
"ES","ESP","724","408","ES-P","es","spa","Palencia","",""
"ES","ESP","724","408","ES-SA","es","spa","Salamanca","",""
"ES","ESP","724","408","ES-SG","es","spa","Segovia","",""
"ES","ESP","724","408","ES-SO","es","spa","Soria","",""
"ES","ESP","724","408","ES-VA","es","spa","Valladolid","",""
"ES","ESP","724","408","ES-ZA","es","spa","Zamora","",""
"ES","ESP","724","101","ES-CM","es","spa","Castilla-La Mancha","",""
"ES","ESP","724","408","ES-AB","es","spa","Albacete","",""
"ES","ESP","724","408","ES-CR","es","spa","Ciudad Real","",""
"ES","ESP","724","408","ES-CU","es","spa","Cuenca","",""
"ES","ESP","724","408","ES-GU","es","spa","Guadalajara","",""
"ES","ESP","724","408","ES-TO","es","spa","Toledo","",""
"ES","ESP","724","101","ES-CN","es","spa","Canarias","",""
"ES","ESP","724","408","ES-GC","es","spa","Las Palmas","",""
"ES","ESP","724","408","ES-TF","es","spa","Santa Cruz de Tenerife","",""
"ES","ESP","724","101","ES-CT","ca","cat","Catalunya [Cataluña]","",""
"ES","ESP","724","408","ES-B","es","spa","Barcelona [Barcelona]","",""
"ES","ESP","724","408","ES-GI","ca","cat","Girona [Gerona]","",""
"ES","ESP","724","408","ES-L","ca","cat","Lleida [Lérida]","",""
"ES","ESP","724","408","ES-T","ca","cat","Tarragona [Tarragona]","",""
"ES","ESP","724","101","ES-EX","es","spa","Extremadura","",""
"ES","ESP","724","408","ES-BA","es","spa","Badajoz","",""
"ES","ESP","724","408","ES-CC","es","spa","Cáceres","",""
"ES","ESP","724","101","ES-GA","gl","glg","Galicia [Galicia]","",""
"ES","ESP","724","408","ES-C","gl","glg","A Coruña [La Coruña]","",""
"ES","ESP","724","408","ES-LU","gl","glg","Lugo [Lugo]","",""
"ES","ESP","724","408","ES-OR","gl","glg","Ourense [Orense]","",""
"ES","ESP","724","408","ES-PO","gl","glg","Pontevedra [Pontevedra]","",""
"ES","ESP","724","101","ES-IB","ca","cat","Illes Balears [Islas Baleares]","",""
"ES","ESP","724","408","ES-PM","ca","cat","Balears [Baleares]","",""
"ES","ESP","724","101","ES-MC","es","spa","Murcia, Región de","",""
"ES","ESP","724","408","ES-MU","es","spa","Murcia","",""
"ES","ESP","724","101","ES-MD","es","spa","Madrid, Comunidad de","",""
"ES","ESP","724","408","ES-M","es","spa","Madrid","",""
"ES","ESP","724","101","ES-NC","eu","eus","Nafarroako Foru Komunitatea*","",""
"ES","ESP","724","101","ES-NC","es","spa","Navarra, Comunidad Foral de","",""
"ES","ESP","724","408","ES-NA","eu","eus","Nafarroa*","",""
"ES","ESP","724","408","ES-NA","es","spa","Navarra","",""
"ES","ESP","724","101","ES-PV","eu","eus","Euskal Herria","",""
"ES","ESP","724","101","ES-PV","es","spa","País Vasco","",""
"ES","ESP","724","408","ES-BI","eu","eus","Bizkaia","",""
"ES","ESP","724","408","ES-SS","eu","eus","Gipuzkoa","",""
"ES","ESP","724","408","ES-VI","eu","eus","Araba*","",""
"ES","ESP","724","408","ES-VI","es","spa","Álava","",""
"ES","ESP","724","101","ES-RI","es","spa","La Rioja","",""
"ES","ESP","724","408","ES-LO","es","spa","La Rioja","",""
"ES","ESP","724","101","ES-VC","ca","cat","Valenciana, Comunitat*","",""
"ES","ESP","724","101","ES-VC","es","spa","Valenciana, Comunidad","",""
"ES","ESP","724","408","ES-A","ca","cat","Alacant*","",""
"ES","ESP","724","408","ES-A","es","spa","Alicante","",""
"ES","ESP","724","408","ES-CS","ca","cat","Castelló*","",""
"ES","ESP","724","408","ES-CS","es","spa","Castellón","",""
"ES","ESP","724","408","ES-V","ca","cat","València*","",""
"ES","ESP","724","408","ES-V","es","spa","Valencia","",""
"ES","ESP","724","180","ES-CE","es","spa","Ceuta","",""
"ES","ESP","724","180","ES-ML","es","spa","Melilla","",""
"ET","ETH","231","363","ET-AF","am","amh","Āfar","","BGN/PCGN 1967"
"ET","ETH","231","363","ET-AF","en","eng","Afar","",""
"ET","ETH","231","363","ET-AM","am","amh","Āmara","","BGN/PCGN 1967"
"ET","ETH","231","363","ET-AM","en","eng","Amara","",""
"ET","ETH","231","363","ET-BE","am","amh","Bīnshangul Gumuz","","BGN/PCGN 1967"
"ET","ETH","231","363","ET-BE","en","eng","Benshangul-Gumaz","",""
"ET","ETH","231","363","ET-GA","am","amh","Gambēla Hizboch","","BGN/PCGN 1967"
"ET","ETH","231","363","ET-GA","en","eng","Gambela Peoples","",""
"ET","ETH","231","363","ET-HA","am","amh","Hārerī Hizb","","BGN/PCGN 1967"
"ET","ETH","231","363","ET-HA","en","eng","Harari People","",""
"ET","ETH","231","363","ET-OR","am","amh","Oromīya","","BGN/PCGN 1967"
"ET","ETH","231","363","ET-OR","en","eng","Oromia","",""
"ET","ETH","231","363","ET-SN","am","amh","YeDebub Bihēroch Bihēreseboch na Hizboch","","BGN/PCGN 1967"
"ET","ETH","231","363","ET-SN","en","eng","Southern Nations, Nationalities and Peoples","",""
"ET","ETH","231","363","ET-SO","am","amh","Sumalē","","BGN/PCGN 1967"
"ET","ETH","231","363","ET-SO","en","eng","Somali","",""
"ET","ETH","231","363","ET-TI","am","amh","Tigray","","BGN/PCGN 1967"
"ET","ETH","231","363","ET-TI","en","eng","Tigrai","",""
"ET","ETH","231","409","ET-AA","am","amh","Ādīs Ābeba","","BGN/PCGN 1967"
"ET","ETH","231","409","ET-AA","en","eng","Addis Ababa","",""
"ET","ETH","231","409","ET-DD","am","amh","Dirē Dawa","","BGN/PCGN 1967"
"ET","ETH","231","409","ET-DD","en","eng","Dire Dawa","",""
"FI","FIN","246","150","FI-01","fi","fin","Ahvenanmaan maakunta","",""
"FI","FIN","246","150","FI-01","sv","swe","Landskapet Åland","",""
"FI","FIN","246","150","FI-02","fi","fin","Etelä-Karjala","",""
"FI","FIN","246","150","FI-02","sv","swe","Södra Karelen","",""
"FI","FIN","246","150","FI-03","fi","fin","Etelä-Pohjanmaa","",""
"FI","FIN","246","150","FI-03","sv","swe","Södra Österbotten","",""
"FI","FIN","246","150","FI-04","fi","fin","Etelä-Savo","",""
"FI","FIN","246","150","FI-04","sv","swe","Södra Savolax","",""
"FI","FIN","246","150","FI-05","fi","fin","Kainuu","",""
"FI","FIN","246","150","FI-05","sv","swe","Kajanaland","",""
"FI","FIN","246","150","FI-06","fi","fin","Kanta-Häme","",""
"FI","FIN","246","150","FI-06","sv","swe","Egentliga Tavastland","",""
"FI","FIN","246","150","FI-07","fi","fin","Keski-Pohjanmaa","",""
"FI","FIN","246","150","FI-07","sv","swe","Mellersta Österbotten","",""
"FI","FIN","246","150","FI-08","fi","fin","Keski-Suomi","",""
"FI","FIN","246","150","FI-08","sv","swe","Mellersta Finland","",""
"FI","FIN","246","150","FI-09","fi","fin","Kymenlaakso","",""
"FI","FIN","246","150","FI-09","sv","swe","Kymmenedalen","",""
"FI","FIN","246","150","FI-10","fi","fin","Lappi","",""
"FI","FIN","246","150","FI-10","sv","swe","Lappland","",""
"FI","FIN","246","150","FI-11","fi","fin","Pirkanmaa","",""
"FI","FIN","246","150","FI-11","sv","swe","Birkaland","",""
"FI","FIN","246","150","FI-12","fi","fin","Pohjanmaa","",""
"FI","FIN","246","150","FI-12","sv","swe","Österbotten","",""
"FI","FIN","246","150","FI-13","fi","fin","Pohjois-Karjala","",""
"FI","FIN","246","150","FI-13","sv","swe","Norra Karelen","",""
"FI","FIN","246","150","FI-14","fi","fin","Pohjois-Pohjanmaa","",""
"FI","FIN","246","150","FI-14","sv","swe","Norra Österbotten","",""
"FI","FIN","246","150","FI-15","fi","fin","Pohjois-Savo","",""
"FI","FIN","246","150","FI-15","sv","swe","Norra Savolax","",""
"FI","FIN","246","150","FI-16","fi","fin","Päijät-Häme","",""
"FI","FIN","246","150","FI-16","sv","swe","Päijänne-Tavastland","",""
"FI","FIN","246","150","FI-17","fi","fin","Satakunta","",""
"FI","FIN","246","150","FI-17","sv","swe","Satakunda","",""
"FI","FIN","246","150","FI-18","fi","fin","Uusimaa","",""
"FI","FIN","246","150","FI-18","sv","swe","Nyland","",""
"FI","FIN","246","150","FI-19","fi","fin","Varsinais-Suomi","",""
"FI","FIN","246","150","FI-19","sv","swe","Egentliga Finland","",""
"FJ","FJI","242","353","FJ-R","en","eng","Rotuma","",""
"FJ","FJI","242","410","FJ-C","en","eng","Central","",""
"FJ","FJI","242","450","FJ-09","en","eng","Naitasiri","",""
"FJ","FJI","242","450","FJ-10","en","eng","Namosi","",""
"FJ","FJI","242","450","FJ-12","en","eng","Rewa","",""
"FJ","FJI","242","450","FJ-13","en","eng","Serua","",""
"FJ","FJI","242","450","FJ-14","en","eng","Tailevu","",""
"FJ","FJI","242","410","FJ-E","en","eng","Eastern","",""
"FJ","FJI","242","450","FJ-04","en","eng","Kadavu","",""
"FJ","FJI","242","450","FJ-05","en","eng","Lau","",""
"FJ","FJI","242","450","FJ-06","en","eng","Lomaiviti","",""
"FJ","FJI","242","410","FJ-N","en","eng","Northern","",""
"FJ","FJI","242","450","FJ-02","en","eng","Bua","",""
"FJ","FJI","242","450","FJ-03","en","eng","Cakaudrove","",""
"FJ","FJI","242","450","FJ-07","en","eng","Macuata","",""
"FJ","FJI","242","410","FJ-W","en","eng","Western","",""
"FJ","FJI","242","450","FJ-01","en","eng","Ba","",""
"FJ","FJI","242","450","FJ-08","en","eng","Nadroga and Navosa","",""
"FJ","FJI","242","450","FJ-11","en","eng","Ra","",""
"FM","FSM","583","181","FM-KSA","en","eng","Kosrae","",""
"FM","FSM","583","181","FM-PNI","en","eng","Pohnpei","",""
"FM","FSM","583","181","FM-TRK","en","eng","Chuuk","",""
"FM","FSM","583","181","FM-YAP","en","eng","Yap","",""
"FR","FRA","250","240","FR-ARA","fr","fra","Auvergne-Rhône-Alpes","",""
"FR","FRA","250","151","FR-01","fr","fra","Ain","",""
"FR","FRA","250","151","FR-03","fr","fra","Allier","",""
